,City,Rating,Votes,Price Range,Online Delivery,Table Booking,Average Cost for Two,Cluster
0,0.35824047877182424,0.9575422093582786,1.4997982000261532,0.8557065620216471,2.050661706856889,2.435942314905553,-0.05181558990870089,11
1,0.35824047877182424,1.1987314319843505,1.4633854864181617,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.057300991434985786,19
2,0.35824047877182424,1.0781368206713144,-0.8968204047180165,-0.1922389963166967,2.050661706856889,-0.41051875238629043,-0.09295610135583764,10
3,0.35824047877182424,0.7163529867322067,-0.6551723962286181,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.03810208609298864,0
4,0.35824047877182424,1.0781368206713144,1.5858646140086785,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.05181558990870089,19
5,0.35824047877182424,1.3193260432973863,-1.4065983952298977,-0.1922389963166967,2.050661706856889,2.435942314905553,-0.09021340059269518,6
6,-0.9872099316950518,1.3193260432973863,-0.4664883348053893,1.9036521203599908,-0.4876474733283678,-0.41051875238629043,-0.02987398380356129,1
7,-0.9872099316950518,-1.3337554055894043,-0.29766575353197405,1.9036521203599908,-0.4876474733283678,2.435942314905553,-0.02987398380356129,0
8,0.35824047877182424,1.0781368206713144,-0.5624854888628216,1.9036521203599908,-0.4876474733283678,-0.41051875238629043,-0.01890318075099149,1
9,-0.9872099316950518,1.1987314319843505,-1.1947426069652198,0.8557065620216471,2.050661706856889,2.435942314905553,-0.04084478685613109,6
10,0.35824047877182424,1.3193260432973863,-1.3205319812473724,-0.1922389963166967,-0.4876474733283678,-0.41051875238629043,-0.09021340059269518,3
11,-0.9872099316950518,0.9575422093582786,0.5365164127601955,1.9036521203599908,-0.4876474733283678,-0.41051875238629043,-0.01890318075099149,12
12,-0.9872099316950518,0.8369475980452427,-0.6750338763784317,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.057300991434985786,0
13,0.35824047877182424,0.9575422093582786,-1.3304627213222793,0.8557065620216471,2.050661706856889,2.435942314905553,-0.03535938532984619,6
14,0.35824047877182424,0.23397454148006294,0.0002564487152293499,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.08472799906641029,1
15,0.35824047877182424,0.4751637641061348,-1.062332739299796,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.0737571960138405,0
16,0.35824047877182424,0.23397454148006294,-0.6816543697617029,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.05181558990870089,0
17,0.35824047877182424,0.8369475980452427,1.0860173635717039,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.0737571960138405,12
18,0.35824047877182424,0.9575422093582786,0.7980259013994073,-0.1922389963166967,2.050661706856889,-0.41051875238629043,-0.11215500669783479,5
19,0.35824047877182424,0.7163529867322067,-0.5525547487879148,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.05181558990870089,0
20,-0.5269242649563837,1.5605152659234582,-1.022609779000169,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.0737571960138405,1
21,-0.5269242649563837,0.8369475980452427,-1.3602549415469996,0.8557065620216471,2.050661706856889,-0.41051875238629043,-0.0737571960138405,10
22,-0.5269242649563837,1.681109877236494,-0.7180670833696944,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.05181558990870089,1
23,-0.5269242649563837,0.9575422093582786,1.4170420327352633,0.8557065620216471,2.050661706856889,-0.41051875238629043,-0.08472799906641029,5
24,-0.5269242649563837,1.681109877236494,1.0165021830473564,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.05181558990870089,12
25,-0.5269242649563837,0.5957583754191708,-1.3337729680139148,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.08472799906641029,0
26,-0.5269242649563837,1.0781368206713144,-0.6982056032198809,0.8557065620216471,2.050661706856889,2.435942314905553,-0.08472799906641029,6
27,-0.5269242649563837,0.5957583754191708,1.7282052217490091,0.8557065620216471,2.050661706856889,2.435942314905553,-0.04084478685613109,11
28,-0.5269242649563837,1.0781368206713144,-0.39366290758940625,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.03535938532984619,1
29,-0.5269242649563837,1.3193260432973863,1.7712384287402718,0.8557065620216471,2.050661706856889,-0.41051875238629043,-0.06278639296127068,5
30,-0.5269242649563837,1.3193260432973863,-1.2278450738815758,-0.1922389963166967,2.050661706856889,2.435942314905553,-0.09569880211898009,6
31,-0.5269242649563837,0.4751637641061348,0.10618434284756834,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.08472799906641029,1
32,-0.5269242649563837,0.8369475980452427,-0.20828909285781302,-0.1922389963166967,-0.4876474733283678,-0.41051875238629043,-0.09569880211898009,2
33,-0.5269242649563837,0.8369475980452427,1.287942411761475,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.0737571960138405,19
34,-0.5269242649563837,0.7163529867322067,-0.827305224193669,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.05181558990870089,0
35,-0.5269242649563837,0.8369475980452427,0.8278181216241277,-0.1922389963166967,2.050661706856889,-0.41051875238629043,-0.09021340059269518,5
36,-0.5269242649563837,-0.007214681146008947,0.5596881396016447,0.8557065620216471,2.050661706856889,-0.41051875238629043,-0.08198529830326784,5
37,-0.5269242649563837,1.0781368206713144,-0.9630253385507284,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.06278639296127068,0
38,-0.5269242649563837,0.113379930167027,-1.4562520956044318,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.057300991434985786,0
39,-0.5269242649563837,0.4751637641061348,-1.4231496286880758,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.057300991434985786,0
40,0.21661411977531098,0.9575422093582786,-1.2112938404233977,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.057300991434985786,1
41,0.21661411977531098,1.4399206546104224,-0.4731088281886605,0.8557065620216471,2.050661706856889,2.435942314905553,-0.08472799906641029,6
42,0.21661411977531098,0.7163529867322067,-0.49297030833847405,0.8557065620216471,2.050661706856889,2.435942314905553,-0.08472799906641029,6
43,0.21661411977531098,0.35456915279309886,-0.9861970653921774,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.08472799906641029,0
44,0.21661411977531098,0.35456915279309886,-0.6717236296867961,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.08472799906641029,0
45,0.21661411977531098,1.681109877236494,0.09956384946429715,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.057300991434985786,1
46,0.21661411977531098,0.5957583754191708,0.8509898484655768,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.0737571960138405,12
47,0.21661411977531098,-0.12780929245904488,-0.754479796977686,-0.1922389963166967,-0.4876474733283678,2.435942314905553,-0.09295610135583764,0
48,0.21661411977531098,0.35456915279309886,1.0727763768051617,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.07924259754012539,12
49,0.21661411977531098,0.8369475980452427,0.15252779653046664,0.8557065620216471,2.050661706856889,-0.41051875238629043,-0.057300991434985786,5
50,0.21661411977531098,1.3193260432973863,0.44713975208603446,-0.1922389963166967,-0.4876474733283678,-0.41051875238629043,-0.11215500669783479,15
51,0.21661411977531098,0.7163529867322067,-1.1583298933572284,0.8557065620216471,2.050661706856889,2.435942314905553,-0.08472799906641029,6
52,0.21661411977531098,0.5957583754191708,-0.8835794179514741,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.08472799906641029,1
53,0.21661411977531098,0.4751637641061348,0.06646138254794122,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.08472799906641029,19
54,0.21661411977531098,1.1987314319843505,-0.16525588586655032,-0.1922389963166967,2.050661706856889,-0.41051875238629043,-0.09569880211898009,5
55,0.21661411977531098,0.5957583754191708,0.7847849146328649,-0.1922389963166967,-0.4876474733283678,-0.41051875238629043,-0.09569880211898009,15
56,0.21661411977531098,0.4751637641061348,-0.4797293215719317,-0.1922389963166967,2.050661706856889,-0.41051875238629043,-0.10118420364526498,10
57,0.21661411977531098,0.113379930167027,-0.9199921315594656,0.8557065620216471,2.050661706856889,2.435942314905553,-0.08472799906641029,6
58,0.21661411977531098,0.8369475980452427,-0.8372359642685757,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.057300991434985786,1
59,0.21661411977531098,0.4751637641061348,1.6752412746828396,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.057300991434985786,19
60,-2.2972537524127996,1.0781368206713144,1.8175818824231702,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.0737571960138405,19
61,-2.2972537524127996,1.5605152659234582,-1.3801164216968131,1.9036521203599908,-0.4876474733283678,-0.41051875238629043,-0.02987398380356129,2
62,-2.2972537524127996,1.4399206546104224,1.7910999088900854,-0.1922389963166967,2.050661706856889,-0.41051875238629043,-0.09569880211898009,5
63,-2.2972537524127996,1.4399206546104224,-0.12222267887528761,-0.1922389963166967,-0.4876474733283678,-0.41051875238629043,-0.08747069982955274,2
64,-2.2972537524127996,1.1987314319843505,0.963538235981187,0.8557065620216471,2.050661706856889,2.435942314905553,-0.04084478685613109,11
65,-2.2972537524127996,1.0781368206713144,1.4071112926603566,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.057300991434985786,9
66,-2.2972537524127996,1.1987314319843505,-1.168260633432135,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.057300991434985786,2
67,-2.2972537524127996,1.3193260432973863,1.0992583503382463,-0.1922389963166967,-0.4876474733283678,-0.41051875238629043,-0.10666960517154989,9
68,-2.2972537524127996,0.4751637641061348,-1.078883972757974,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.06827179448755559,0
69,-2.2972537524127996,0.5957583754191708,0.2253532237464497,-0.1922389963166967,-0.4876474733283678,-0.41051875238629043,-0.09569880211898009,2
70,-2.2972537524127996,0.9575422093582786,-1.0292302723834401,-0.1922389963166967,2.050661706856889,-0.41051875238629043,-0.10666960517154989,2
71,-2.2972537524127996,1.3193260432973863,1.248219451461848,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.06278639296127068,9
72,-2.2972537524127996,0.9575422093582786,1.403801045968721,-1.2401845546550405,2.050661706856889,-0.41051875238629043,-0.11764040822411968,5
73,-2.2972537524127996,0.4751637641061348,0.4173475318613141,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.06278639296127068,9
74,-2.2972537524127996,0.8369475980452427,0.13928680976392427,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.0737571960138405,2
75,-2.2972537524127996,1.3193260432973863,1.4733162264930684,-0.1922389963166967,-0.4876474733283678,-0.41051875238629043,-0.10666960517154989,9
76,-2.2972537524127996,1.4399206546104224,-0.3208374803734232,1.9036521203599908,2.050661706856889,2.435942314905553,-0.007932377698421691,6
77,-2.2972537524127996,0.7163529867322067,-0.29435550684033845,0.8557065620216471,2.050661706856889,2.435942314905553,-0.06827179448755559,6
78,-2.2972537524127996,0.8369475980452427,-0.3473194539065079,0.8557065620216471,2.050661706856889,-0.41051875238629043,-0.057300991434985786,2
79,-2.2972537524127996,0.7163529867322067,0.8609205885404836,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.06278639296127068,19
80,0.9955590942561339,0.9575422093582786,1.6288978209999412,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.057300991434985786,12
81,0.9955590942561339,1.5605152659234582,-0.24470180646580456,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.08472799906641029,1
82,0.9955590942561339,0.7163529867322067,1.8308228691897124,-0.1922389963166967,2.050661706856889,2.435942314905553,-0.09569880211898009,11
83,0.9955590942561339,1.1987314319843505,-1.3701856816219062,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.057300991434985786,0
84,0.9955590942561339,1.0781368206713144,-0.4764190748802961,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.08472799906641029,0
85,0.9955590942561339,0.7163529867322067,-1.3106012411724657,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.08472799906641029,0
86,0.9955590942561339,0.7163529867322067,0.31472988442061073,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.08472799906641029,19
87,0.9955590942561339,1.0781368206713144,1.1191198304880599,-0.1922389963166967,-0.4876474733283678,2.435942314905553,-0.09021340059269518,19
88,0.9955590942561339,0.8369475980452427,0.016807682173407317,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.06278639296127068,19
89,0.9955590942561339,0.8369475980452427,-0.9001306514096521,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.0737571960138405,0
90,0.9955590942561339,0.113379930167027,0.7649234344830514,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.0737571960138405,19
91,0.9955590942561339,0.8369475980452427,0.9966407028975429,-0.1922389963166967,2.050661706856889,-0.41051875238629043,-0.09295610135583764,5
92,0.9955590942561339,1.1987314319843505,-0.0758792251923893,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.04633018838241599,1
93,0.9955590942561339,0.9575422093582786,-0.9001306514096521,0.8557065620216471,2.050661706856889,-0.41051875238629043,-0.04084478685613109,10
94,0.9955590942561339,0.7163529867322067,-1.0424712591499825,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.057300991434985786,0
95,0.9955590942561339,0.113379930167027,-0.8736486778765673,1.9036521203599908,2.050661706856889,2.435942314905553,-0.024388582277276392,6
96,0.9955590942561339,1.1987314319843505,-1.006058545541991,0.8557065620216471,2.050661706856889,2.435942314905553,-0.04084478685613109,6
97,0.9955590942561339,0.9575422093582786,0.30810939103733953,1.9036521203599908,2.050661706856889,-0.41051875238629043,-0.02987398380356129,5
98,0.9955590942561339,0.5957583754191708,-0.8570974444183893,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.08472799906641029,1
99,0.9955590942561339,0.8369475980452427,0.6887877605754328,0.8557065620216471,2.050661706856889,2.435942314905553,-0.057300991434985786,11
100,-0.8455835726985385,1.681109877236494,-0.5161420351799232,0.8557065620216471,-0.4876474733283678,-0.41051875238629043,-0.057300991434985786,1
101,-0.8455835726985385,1.4399206546104224,-0.5724162289377283,0.8557065620216471,2.050661706856889,2.435942314905553,-0.04084478685613109,6
102,-0.8455835726985385,0.7163529867322067,1.013191936355721,0.8557065620216471,-0.4876474733283678,2.435942314905553,-0.0737571960138405,19
103,-0.8455835726985385,1.3193260432973863,-0.2215300796243554,0.8557065620216471,2.050661706856889,-0.41051875238629043,-0.04084478685613109,5
